name,chain_name,prefecture,address,latitude,longitude,category,business_hours,official_url,source_checked_at
"#C-pla アクロスモール八王子みなみ野店","#C-pla（シープラ）","東京都","東京都八王子市みなみ野1丁目2-1 アクロスモール八王子みなみ野 1階","35.6301500","139.3297120","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%a2%e3%82%af%e3%83%ad%e3%82%b9%e3%83%a2%e3%83%bc%e3%83%ab%e5%85%ab%e7%8e%8b%e5%ad%90%e3%81%bf%e3%81%aa%e3%81%bf%e9%87%8e%e5%ba%97/","2026-07-18"
"#C-pla イオン登別店","#C-pla（シープラ）","北海道","北海道登別市若山町4丁目33-1 イオン登別店内","42.3815990","141.0687100","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%a4%e3%82%aa%e3%83%b3%e7%99%bb%e5%88%a5%e5%ba%97/","2026-07-18"
"#C-pla 名古屋大須店","#C-pla（シープラ）","愛知県","愛知県名古屋市中区大須3丁目26-26 クレスト大須3A","35.1590650","136.9034420","ガチャ専門店","","https://toshin.jpn.com/shop/%e5%90%8d%e5%8f%a4%e5%b1%8b%e5%a4%a7%e9%a0%88%e5%ba%97/","2026-07-18"
"#C-pla 名古屋PARCO店","#C-pla（シープラ）","愛知県","愛知県名古屋市中区栄3丁目29-1 名古屋PARCO 東館4階","35.1642000","136.9073030","ガチャ専門店","","https://toshin.jpn.com/shop/%e5%90%8d%e5%8f%a4%e5%b1%8b%e3%83%91%e3%83%ab%e3%82%b3%e5%ba%97/","2026-07-18"
"#C-pla コープ明石台店","#C-pla（シープラ）","宮城県","宮城県富谷市明石台6丁目1-39 コープ明石台店 1階","38.3495480","140.8956910","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%b3%e3%83%bc%e3%83%97%e6%98%8e%e7%9f%b3%e5%8f%b0%e5%ba%97/","2026-07-18"
"#C-pla マックスバリュ富川店","#C-pla（シープラ）","北海道","北海道沙流郡日高町富川南2丁目2-5 マックスバリュ富川店内","42.5205190","142.0260160","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%83%9e%e3%83%83%e3%82%af%e3%82%b9%e3%83%90%e3%83%aa%e3%83%a5%e5%af%8c%e5%b7%9d%e5%ba%97/","2026-07-18"
"#C-pla 天神西通り店","#C-pla（シープラ）","福岡県","福岡県福岡市中央区大名1丁目12 福岡天神TENビル 1階・2階","33.5879970","130.3951870","ガチャ専門店","","https://toshin.jpn.com/shop/%e5%a4%a9%e7%a5%9e%e8%a5%bf%e9%80%9a%e3%82%8a%e5%ba%97/","2026-07-18"
"#C-pla 東光ストア北栄店","#C-pla（シープラ）","北海道","北海道札幌市東区北27条東1丁目3-1 東光ストア北栄店内","43.0947340","141.3490300","ガチャ専門店","","https://toshin.jpn.com/shop/%e6%9d%b1%e5%85%89%e3%82%b9%e3%83%88%e3%82%a2%e5%8c%97%e6%a0%84%e5%ba%97/","2026-07-18"
"#C-pla 三宮駅前店","#C-pla（シープラ）","兵庫県","兵庫県神戸市中央区三宮町1丁目7-18","34.6928330","135.1939700","ガチャ専門店","","https://toshin.jpn.com/shop/%e4%b8%89%e5%ae%ae%e9%a7%85%e5%89%8d%e5%ba%97/","2026-07-18"
"#C-pla 2nd 港南台バーズ店","#C-pla（シープラ）","神奈川県","神奈川県横浜市港南区港南台3丁目1-3 港南台バーズ 2階","35.3750420","139.5773010","ガチャ専門店","","https://toshin.jpn.com/shop/c-pla-2nd%e6%b8%af%e5%8d%97%e5%8f%b0%e3%83%90%e3%83%bc%e3%82%ba/","2026-07-18"
"#C-pla コクミン狸小路3丁目店","#C-pla（シープラ）","北海道","北海道札幌市中央区南3条西3丁目14 コクミンドラッグ狸小路店 2階","43.0570870","141.3537900","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%b3%e3%82%af%e3%83%9f%e3%83%b3%e7%8b%b8%e5%b0%8f%e8%b7%af3%e4%b8%81%e7%9b%ae%e5%ba%97/","2026-07-18"
"#C-pla マックスバリュ登別店","#C-pla（シープラ）","北海道","北海道登別市富岸町1丁目1-1 マックスバリュ登別店内","42.3864400","141.0719760","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%83%9e%e3%83%83%e3%82%af%e3%82%b9%e3%83%90%e3%83%aa%e3%83%a5%e7%99%bb%e5%88%a5%e5%ba%97/","2026-07-18"
"#C-pla 広島PARCO店","#C-pla（シープラ）","広島県","広島県広島市中区本通10-1 広島PARCO 本館8階","34.3922840","132.4618380","ガチャ専門店","","https://toshin.jpn.com/shop/%e5%ba%83%e5%b3%b6parco%e5%ba%97/","2026-07-18"
"#C-pla イオンモール天童店","#C-pla（シープラ）","山形県","山形県天童市芳賀タウン北４丁目１−１ イオンモール天童 2階","38.3453030","140.3649750","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%a4%e3%82%aa%e3%83%b3%e3%83%a2%e3%83%bc%e3%83%ab%e5%a4%a9%e7%ab%a5%e5%ba%97/","2026-07-18"
"#C-pla HAB@熊本店","#C-pla（シープラ）","熊本県","熊本県熊本市中央区手取本町5-1 HAB＠熊本 B1階","32.8029790","130.7100220","ガチャ専門店","","https://toshin.jpn.com/shop/hab%e7%86%8a%e6%9c%ac%e5%ba%97/","2026-07-18"
"#C-pla ekimoなんば店","#C-pla（シープラ）","大阪府","大阪府大阪市中央区難波1丁目9-7 なんば駅 ekimoなんば内","34.6673360","135.5007170","ガチャ専門店","","https://toshin.jpn.com/shop/ekimo%e3%81%aa%e3%82%93%e3%81%b0%e5%ba%97/","2026-07-18"
"#C-pla イオンモール豊川店","#C-pla（シープラ）","愛知県","愛知県豊川市白鳥町兎足1-16 イオンモール豊川 2階","34.8255000","137.3540950","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%a4%e3%82%aa%e3%83%b3%e3%83%a2%e3%83%bc%e3%83%ab%e8%b1%8a%e5%b7%9d%e5%ba%97/","2026-07-18"
"アリオ上尾店&ガシャポンSHOP produced by #C-pla","#C-pla（シープラ）","埼玉県","埼玉県上尾市壱丁目北29番地14 アリオ上尾 2階","35.9595640","139.5694890","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%a2%e3%83%aa%e3%82%aa%e4%b8%8a%e5%b0%be%e5%ba%97/","2026-07-18"
"#C-pla 湘南モールフィル店","#C-pla（シープラ）","神奈川県","神奈川県藤沢市辻堂新町4丁目1-1 湘南モールフィル 2階","35.3379210","139.4631200","ガチャ専門店","","https://toshin.jpn.com/shop/%e6%b9%98%e5%8d%97%e3%83%a2%e3%83%bc%e3%83%ab%e3%83%95%e3%82%a3%e3%83%ab%e5%ba%97-2/","2026-07-18"
"#C-pla COTOE流山おおたかの森店","#C-pla（シープラ）","千葉県","千葉県流山市おおたかの森西1丁目15-3 COTOE流山おおたかの森 2階","35.8728560","139.9216610","ガチャ専門店","","https://toshin.jpn.com/shop/cotoe%e6%b5%81%e5%b1%b1%e3%81%8a%e3%81%8a%e3%81%9f%e3%81%8b%e3%81%ae%e6%a3%ae%e5%ba%97/","2026-07-18"
"#C-pla 渋谷センター街店","#C-pla（シープラ）","東京都","東京都渋谷区宇田川町21-8 渋谷平和ビル 地下1階・1階・2階","35.6600000","139.6999970","ガチャ専門店","","https://toshin.jpn.com/shop/%e6%b8%8b%e8%b0%b7%e3%82%bb%e3%83%b3%e3%82%bf%e3%83%bc%e8%a1%97%e5%ba%97/","2026-07-18"
"#C-pla 京都寺町京極店","#C-pla（シープラ）","京都府","京都府京都市中京区新京極通蛸薬師下る東側町533番地 パピヨン 1階・2階","35.0099980","135.7513890","ガチャ専門店","","https://toshin.jpn.com/shop/%e4%ba%ac%e9%83%bd%e5%af%ba%e7%94%ba%e4%ba%ac%e6%a5%b5%e5%ba%97/","2026-07-18"
"#C-pla マックスバリュ沼ノ端店","#C-pla（シープラ）","北海道","北海道苫小牧市北栄町３丁目１−８ マックスバリュ沼ノ端店","42.6778720","141.6904910","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%83%9e%e3%83%83%e3%82%af%e3%82%b9%e3%83%90%e3%83%aa%e3%83%a5%e6%b2%bc%e3%83%8e%e7%ab%af%e5%ba%97/","2026-07-18"
"#C-pla ラッキー星置店","#C-pla（シープラ）","北海道","北海道札幌市手稲区星置１条２丁目１−１ ラッキー星置店内","43.1326220","141.2109530","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%83%a9%e3%83%83%e3%82%ad%e3%83%bc%e6%98%9f%e7%bd%ae%e5%ba%97/","2026-07-18"
"#C-pla アトレマルヒロ店","#C-pla（シープラ）","埼玉県","埼玉県川越市脇田町105 アトレマルヒロ 5階","35.9083820","139.4830470","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%a2%e3%83%88%e3%83%ac%e3%83%9e%e3%83%ab%e3%83%92%e3%83%ad%e5%ba%97/","2026-07-18"
"#C-pla 静岡PARCO店","#C-pla（シープラ）","静岡県","静岡県静岡市葵区紺屋町6-7 静岡PARCO 4階","34.9728660","138.3856960","ガチャ専門店","","https://toshin.jpn.com/shop/%e9%9d%99%e5%b2%a1parco%e5%ba%97/","2026-07-18"
"#C-pla 浜松メイワン店","#C-pla（シープラ）","静岡県","静岡県浜松市中区砂山町6-1 浜松駅ビル メイワン本館3階","34.7108080","137.7263030","ガチャ専門店","","https://toshin.jpn.com/shop/%e6%b5%9c%e6%9d%be%e3%83%a1%e3%82%a4%e3%83%af%e3%83%b3%e5%ba%97/","2026-07-18"
"#C-pla 大阪心斎橋筋店","#C-pla（シープラ）","大阪府","大阪府大阪市中央区心斎橋筋2丁目7-3 クロワシビル 1階・2階・3階","34.6708300","135.5012660","ガチャ専門店","","https://toshin.jpn.com/shop/%e5%a4%a7%e9%98%aa%e5%bf%83%e6%96%8e%e6%a9%8b%e7%ad%8b%e5%ba%97-3/","2026-07-18"
"#C-pla マックスバリュ滝川店","#C-pla（シープラ）","北海道","北海道滝川市南滝の川115−4 マックスバリュ滝川店内","43.5710870","141.9306790","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%83%9e%e3%83%83%e3%82%af%e3%82%b9%e3%83%90%e3%83%aa%e3%83%a5%e6%bb%9d%e5%b7%9d%e5%ba%97/","2026-07-18"
"#C-pla SHIBUYA109渋谷店","#C-pla（シープラ）","東京都","東京都渋谷区道玄坂2丁目29-1 SHIBUYA109渋谷 8階","35.6594660","139.6988980","ガチャ専門店","","https://toshin.jpn.com/shop/shibuya109%e6%b8%8b%e8%b0%b7%e5%ba%97/","2026-07-18"
"#C-pla 錦糸町PARCO店","#C-pla（シープラ）","東京都","東京都墨田区江東橋4丁目27-14 錦糸町PARCO 5階","35.6960640","139.8152310","ガチャ専門店","","https://toshin.jpn.com/shop/%e9%8c%a6%e7%b3%b8%e7%94%ba%e3%83%91%e3%83%ab%e3%82%b3%e5%ba%97/","2026-07-18"
"#C-pla 町田ジョルナ店","#C-pla（シープラ）","東京都","東京都町田市原町田6丁目6-14 町田ジョルナ 2階","35.5421520","139.4475710","ガチャ専門店","","https://toshin.jpn.com/shop/%e7%94%ba%e7%94%b0%e3%82%b8%e3%83%a7%e3%83%ab%e3%83%8a%e5%ba%97/","2026-07-18"
"#C-pla 西條稚内店","#C-pla（シープラ）","北海道","北海道稚内市大黒4丁目7-1 西條稚内 2階","45.3975600","141.6923370","ガチャ専門店","","https://toshin.jpn.com/shop/%e8%a5%bf%e6%a2%9d%e7%a8%9a%e5%86%85%e5%ba%97/","2026-07-18"
"#C-pla ゆめタウン光の森店","#C-pla（シープラ）","熊本県","熊本県菊池郡菊陽町光の森7丁目33-1 ゆめタウン光の森 別棟2階","32.8602330","130.7845760","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%86%e3%82%81%e3%82%bf%e3%82%a6%e3%83%b3%e5%85%89%e3%81%ae%e6%a3%ae%e5%ba%97/","2026-07-18"
"#C-pla マックスバリュ栗山店","#C-pla（シープラ）","北海道","北海道夕張郡栗山町朝日4丁目31-1 マックスバリュ栗山店内","43.0551220","141.7960360","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%83%9e%e3%83%83%e3%82%af%e3%82%b9%e3%83%90%e3%83%aa%e3%83%a5%e6%a0%97%e5%b1%b1%e5%ba%97/","2026-07-18"
"#C-pla 東急プラザ蒲田店","#C-pla（シープラ）","東京都","東京都大田区西蒲田7丁目69-1 東急プラザ蒲田 7階","35.5617370","139.7147520","ガチャ専門店","","https://toshin.jpn.com/shop/%e6%9d%b1%e6%80%a5%e3%83%97%e3%83%a9%e3%82%b6%e8%92%b2%e7%94%b0%e5%ba%97/","2026-07-18"
"#C-pla イオンモール大和店","#C-pla（シープラ）","神奈川県","神奈川県大和市下鶴間1丁目2-1 イオンモール大和 3階","35.4888420","139.4576260","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%a4%e3%82%aa%e3%83%b3%e3%83%a2%e3%83%bc%e3%83%ab%e5%a4%a7%e5%92%8c%e5%ba%97/","2026-07-18"
"#C-pla トナリエつくばスクエア店","#C-pla（シープラ）","茨城県","茨城県つくば市吾妻1丁目7-1 トナリエつくばスクエア トナリエクレオ2階","36.0804750","140.1119840","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%83%88%e3%83%8a%e3%83%aa%e3%82%a8%e3%81%a4%e3%81%8f%e3%81%b0%e3%82%b9%e3%82%af%e3%82%a8%e3%82%a2%e5%ba%97/","2026-07-18"
"#C-pla 豊橋カルミア店","#C-pla（シープラ）","愛知県","愛知県豊橋市花田町西宿無番地 豊橋ステーションビル カルミア4階","34.7634540","137.3815000","ガチャ専門店","","https://toshin.jpn.com/shop/%e8%b1%8a%e6%a9%8b%e3%82%ab%e3%83%ab%e3%83%9f%e3%82%a2%e5%ba%97/","2026-07-18"
"#C-pla みのおキューズモール店","#C-pla（シープラ）","大阪府","大阪府箕面市西宿1丁目15-30 みのおキューズモール EAST1-1階","34.8326840","135.4899440","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%81%bf%e3%81%ae%e3%81%8a%e3%82%ad%e3%83%a5%e3%83%bc%e3%82%ba%e3%83%a2%e3%83%bc%e3%83%ab%e5%ba%97/","2026-07-18"
"#C-pla プラーレ松戸店","#C-pla（シープラ）","千葉県","千葉県松戸市松戸1149-1 プラーレ松戸 5階","35.7828940","139.9024960","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%83%97%e3%83%a9%e2%80%95%e3%83%ac%e6%9d%be%e6%88%b8%e5%ba%97/","2026-07-18"
"#C-pla ヴィータモールせいせき店","#C-pla（シープラ）","東京都","東京都多摩市関戸4丁目72 ヴィータモールせいせき 1階・5階","35.6496320","139.4470520","ガチャ専門店","","https://toshin.jpn.com/shop/%e8%81%96%e8%b9%9f%e6%a1%9c%e3%83%b6%e4%b8%98opa%e5%ba%97/","2026-07-18"
"#C-pla 阪急三番街店","#C-pla（シープラ）","大阪府","大阪府大阪市北区芝田1丁目1-3 阪急三番街 北館1階","34.7041400","135.4990080","ガチャ専門店","","https://toshin.jpn.com/shop/%e9%98%aa%e6%80%a5%e4%b8%89%e7%95%aa%e8%a1%97%e5%ba%97/","2026-07-18"
"#C-pla 静岡パルシェ店","#C-pla（シープラ）","静岡県","静岡県静岡市葵区黒金町49番地 パルシェ本館 5階","34.9717940","138.3889010","ガチャ専門店","","https://toshin.jpn.com/shop/%e9%9d%99%e5%b2%a1%e3%83%91%e3%83%ab%e3%82%b7%e3%82%a7%e5%ba%97/","2026-07-18"
"川崎ルフロン店&ガシャポンSHOP produced by #C-pla","#C-pla（シープラ）","神奈川県","神奈川県川崎市川崎区日進町1-11 川崎ルフロン 5階","35.5280650","139.6950990","ガチャ専門店","","https://toshin.jpn.com/shop/%e5%b7%9d%e5%b4%8e%e3%83%ab%e3%83%95%e3%83%ad%e3%83%b3%e5%ba%97/","2026-07-18"
"#C-pla イオンモール大高店","#C-pla（シープラ）","愛知県","愛知県名古屋市緑区南大高2丁目450番地 イオンモール大高店 3階","35.0535160","136.9471890","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%a4%e3%82%aa%e3%83%b3%e3%83%a2%e3%83%bc%e3%83%ab%e5%a4%a7%e9%ab%98%e5%ba%97/","2026-07-18"
"#C-pla 原宿竹下通り店","#C-pla（シープラ）","東京都","東京都渋谷区神宮前1丁目16番3号","35.6713600","139.7042240","ガチャ専門店","","https://toshin.jpn.com/shop/%ef%bc%83c-pla%ef%bc%8b%e5%8e%9f%e5%ae%bf%e7%ab%b9%e4%b8%8b%e9%80%9a%e3%82%8a%e5%ba%97/","2026-07-18"
"#C-pla マックスバリュ留萌店","#C-pla（シープラ）","北海道","北海道留萌市南町4丁目73ｰ1 マックスバリュ留萌店内","43.9233970","141.6712650","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%83%9e%e3%83%83%e3%82%af%e3%82%b9%e3%83%90%e3%83%aa%e3%83%a5%e7%95%99%e8%90%8c%e5%ba%97/","2026-07-18"
"#C-pla デックス東京ビーチ店","#C-pla（シープラ）","東京都","東京都港区台場1丁目6-1 デックス東京ビーチシーサイドモール 3階","35.6290630","139.7758940","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%83%87%e3%83%83%e3%82%af%e3%82%b9%e6%9d%b1%e4%ba%ac%e3%83%93%e3%83%bc%e3%83%81%e5%ba%97/","2026-07-18"
"#C-pla イオン釧路店","#C-pla（シープラ）","北海道","北海道釧路郡釧路町桂木1丁目1番地7 イオン釧路 1階","43.0091020","144.4048160","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%a4%e3%82%aa%e3%83%b3%e9%87%a7%e8%b7%af%e5%ba%97/","2026-07-18"
"#C-pla ティアラ21店","#C-pla（シープラ）","埼玉県","埼玉県熊谷市筑波3丁目202 ティアラ21 2階","36.1394120","139.3920440","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%83%86%e3%82%a3%e3%82%a2%e3%83%a9%ef%bc%92%ef%bc%91%e5%ba%97/","2026-07-18"
"#C-pla マックスバリュ北広島店","#C-pla（シープラ）","北海道","北海道北広島市美沢4丁目1-2 マックスバリュ北広島店内","42.9818270","141.5542140","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%83%9e%e3%83%83%e3%82%af%e3%82%b9%e3%83%90%e3%83%aa%e3%83%a5%e5%8c%97%e5%ba%83%e5%b3%b6%e5%ba%97/","2026-07-18"
"#C-pla マックスバリュ手宮店","#C-pla（シープラ）","北海道","北海道小樽市手宮1丁目2-1 マックスバリュ手宮店内","43.2096860","140.9997100","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%83%9e%e3%83%83%e3%82%af%e3%82%b9%e3%83%90%e3%83%aa%e3%83%a5%e6%89%8b%e5%ae%ae%e5%ba%97/","2026-07-18"
"#C-pla ペリエ千葉店","#C-pla（シープラ）","千葉県","千葉県千葉市中央区新千葉1-1-1 ペリエ千葉 ストリート2","35.6129530","140.1141360","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%83%9a%e3%83%aa%e3%82%a8%e5%8d%83%e8%91%89%e5%ba%97/","2026-07-18"
"#C-pla 港南台バーズ店","#C-pla（シープラ）","神奈川県","神奈川県横浜市港南区港南台3丁目1-3 港南台バーズ 3階","35.3750420","139.5773010","ガチャ専門店","","https://toshin.jpn.com/shop/%e6%b8%af%e5%8d%97%e5%8f%b0%e3%83%90%e3%83%bc%e3%82%ba%e5%ba%97/","2026-07-18"
"#C-pla アモール旭川店","#C-pla（シープラ）","北海道","北海道旭川市豊岡3条2丁目2-19 アモールショッピングセンター 1階","43.7604520","142.3932500","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%a2%e3%83%a2%e3%83%bc%e3%83%ab%e6%97%ad%e5%b7%9d%e5%ba%97/","2026-07-18"
"#C-pla パンジョ大阪店","#C-pla（シープラ）","大阪府","大阪府堺市南区茶山台1丁目3-1 パンジョ 3階","34.4953350","135.5137630","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%83%91%e3%83%b3%e3%82%b8%e3%83%a7%e5%a4%a7%e9%98%aa%e5%ba%97/","2026-07-18"
"#C-pla コピス吉祥寺店","#C-pla（シープラ）","東京都","東京都武蔵野市吉祥寺本町1丁目11-5 コピス吉祥寺 A館5階","35.7050130","139.5793300","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%b3%e3%83%94%e3%82%b9%e5%90%89%e7%a5%a5%e5%af%ba%e5%ba%97/","2026-07-18"
"#C-pla LUCUA大阪店","#C-pla（シープラ）","大阪府","大阪府大阪市北区梅田3丁目1-3 LUCUAosaka 5階","34.7018810","135.4963380","ガチャ専門店","","https://toshin.jpn.com/shop/lucua%e5%a4%a7%e9%98%aa%e5%ba%97/","2026-07-18"
"#C-pla 八戸ラピア店","#C-pla（シープラ）","青森県","青森県八戸市江陽2丁目14-1 ショッピングセンターラピア 2階","40.5208360","141.5031590","ガチャ専門店","","https://toshin.jpn.com/shop/%e5%85%ab%e6%88%b8%e3%83%a9%e3%83%94%e3%82%a2%e5%ba%97/","2026-07-18"
"#C-pla アクロスモール新鎌ヶ谷店","#C-pla（シープラ）","千葉県","千葉県鎌ケ谷市新鎌ケ谷2丁目12-1 アクロスモール新鎌ヶ谷 2階","35.7801360","140.0014190","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%a2%e3%82%af%e3%83%ad%e3%82%b9%e3%83%a2%e3%83%bc%e3%83%ab%e6%96%b0%e9%8e%8c%e3%83%b6%e8%b0%b7%e5%ba%97/","2026-07-18"
"#C-pla イオン北見店","#C-pla（シープラ）","北海道","北海道北見市北進町1丁目1-1 イオン北見店 3階","43.8092350","143.8763890","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%a4%e3%82%aa%e3%83%b3%e5%8c%97%e8%a6%8b%e5%ba%97/","2026-07-18"
"#C-pla 仙台中央通り店","#C-pla（シープラ）","宮城県","宮城県仙台市青葉区中央2-6-2 イワマ靴店中央通ビル 1階・2階","38.2617490","140.8784180","ガチャ専門店","","https://toshin.jpn.com/shop/%e4%bb%99%e5%8f%b0%e4%b8%ad%e5%a4%ae%e9%80%9a%e3%82%8a%e5%ba%97/","2026-07-18"
"#C-pla マックスバリュ恵庭店","#C-pla（シープラ）","北海道","北海道恵庭市恵央町11-1 マックスバリュ恵庭店内","42.8930020","141.5695040","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%83%9e%e3%83%83%e3%82%af%e3%82%b9%e3%83%90%e3%83%aa%e3%83%a5%e6%81%b5%e5%ba%ad%e5%ba%97/","2026-07-18"
"#C-pla イクスピアリ店","#C-pla（シープラ）","千葉県","千葉県浦安市舞浜1-4 イクスピアリ 2階 B’ウェイ","35.6312640","139.8743290","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%a4%e3%82%af%e3%82%b9%e3%83%94%e3%82%a2%e3%83%aa%e5%ba%97-2/","2026-07-18"
"#C-pla メガセンタートライアル旭川店","#C-pla（シープラ）","北海道","北海道旭川市6条通14丁目64 メガセンタートライアル旭川 2階","43.7684820","142.3722080","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%83%a1%e3%82%ac%e3%82%bb%e3%83%b3%e3%82%bf%e3%83%bc%e3%83%88%e3%83%a9%e3%82%a4%e3%82%a2%e3%83%ab%e6%97%ad%e5%b7%9d%e5%ba%97/","2026-07-18"
"#C-pla サンピアザ新さっぽろ店","#C-pla（シープラ）","北海道","北海道札幌市厚別区厚別中央2条5丁目7 サンピアザ B2階","43.0376210","141.4722440","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%ab%e3%83%86%e3%83%97%e3%83%aa%e5%ba%97/","2026-07-18"
"#C-pla ザ・ビッグ岩見沢店","#C-pla（シープラ）","北海道","北海道岩見沢市2条東12丁目3-1 ザ・ビッグ岩見沢店内","43.2115940","141.7774200","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%b6%e3%83%bb%e3%83%93%e3%83%83%e3%82%b0%e5%b2%a9%e8%a6%8b%e6%b2%a2%e5%ba%97/","2026-07-18"
"#C-pla ザ・ビッグ イーストモール店","#C-pla（シープラ）","北海道","北海道帯広市東4条南16丁目6番地 ザ・ビッグ イーストモール店内","42.9145240","143.2134400","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%83%9e%e3%83%83%e3%82%af%e3%82%b9%e3%83%90%e3%83%aa%e3%83%a5%e3%82%a4%e3%83%bc%e3%82%b9%e3%83%88%e3%83%a2%e3%83%bc%e3%83%ab%e5%ba%97/","2026-07-18"
"#C-pla グランデュオ蒲田店","#C-pla（シープラ）","東京都","東京都大田区蒲田5-13-1 グランデュオ蒲田 東館4階","35.5629500","139.7165530","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%b0%e3%83%a9%e3%83%b3%e3%83%87%e3%83%a5%e3%82%aa%e8%92%b2%e7%94%b0%e5%ba%97/","2026-07-18"
"#C-pla イオン名寄店","#C-pla（シープラ）","北海道","北海道名寄市徳田80-1 イオン名寄 2階","44.3384590","142.4526060","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%a4%e3%82%aa%e3%83%b3%e5%90%8d%e5%af%84%e5%ba%97/","2026-07-18"
"#C-pla モレラ岐阜店","#C-pla（シープラ）","岐阜県","岐阜県本巣市三橋1100 モレラ岐阜 2階 オレンジプラザ","35.4542810","136.6753230","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%83%a2%e3%83%ac%e3%83%a9%e5%b2%90%e9%98%9c%e5%ba%97/","2026-07-18"
"#C-pla イオンモール下田店","#C-pla（シープラ）","青森県","青森県上北郡おいらせ町中野平40-1 イオンモール下田店 1階","40.6022570","141.4177700","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%a4%e3%82%aa%e3%83%b3%e3%83%a2%e3%83%bc%e3%83%ab%e4%b8%8b%e7%94%b0%e5%ba%97/","2026-07-18"
"#C-pla イオンモール川口店","#C-pla（シープラ）","埼玉県","埼玉県川口市安行領根岸3180 イオンモール川口 3階","35.8396150","139.7235260","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%a4%e3%82%aa%e3%83%b3%e3%83%a2%e3%83%bc%e3%83%ab%e5%b7%9d%e5%8f%a3%e5%ba%97/","2026-07-18"
"#C-pla イーアスつくば店","#C-pla（シープラ）","茨城県","茨城県つくば市研究学園5丁目19 イーアスつくば 3階","36.0885850","140.0845790","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%a4%e3%83%bc%e3%82%a2%e3%82%b9%e3%81%a4%e3%81%8f%e3%81%b0%e5%ba%97/","2026-07-18"
"#C-pla イオンモール札幌苗穂店","#C-pla（シープラ）","北海道","北海道札幌市東区東苗穂2条3丁目1-1 イオンモール札幌苗穂 2階","43.0796850","141.4038850","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%82%a4%e3%82%aa%e3%83%b3%e3%83%a2%e3%83%bc%e3%83%ab%e6%9c%ad%e5%b9%8c%e6%9d%b1%e8%8b%97%e7%a9%82%e5%ba%97/","2026-07-18"
"#C-pla イーアス高尾店","#C-pla（シープラ）","東京都","東京都八王子市東浅川町550-1 イーアス高尾 2階","35.6435430","139.2891850","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%83%8e%e3%82%af%e3%83%86%e3%82%a3%e3%83%97%e3%83%a9%e3%82%b6%e5%ba%97-2/","2026-07-18"
"#C-pla ノクティプラザ店","#C-pla（シープラ）","神奈川県","神奈川県川崎市高津区溝口1-3-1 ノクティプラザ1 5階","35.5989840","139.6120610","ガチャ専門店","","https://toshin.jpn.com/shop/%e3%83%8e%e3%82%af%e3%83%86%e3%82%a3%e3%83%97%e3%83%a9%e3%82%b6%e5%ba%97/","2026-07-18"
